	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
